,bay_id,the_geom,marker_id,meter_id,last_edit,rd_seg_id,rd_seg_dsc,mean_lat,mean_long,location
651,8741,"MULTIPOLYGON (((144.958564360856 -37.81027825484, 144.958577052775 -37.810282189522, 144.958566721076 -37.810303169109, 144.958559688655 -37.810300988904, 144.958556543859 -37.810294126001, 144.958564360856 -37.81027825484)))",,,20201208140734.0,21523.0,Queen Street between La Trobe Street and A'Beckett Street,-37.81028949720267,144.95856478801286,"(-37.81028949720267, 144.95856478801286)"
652,6868,"MULTIPOLYGON (((144.942224206555 -37.802256340786, 144.942196060405 -37.802253099462, 144.942204708567 -37.802205165717, 144.9422328845 -37.802208438199, 144.942224206555 -37.802256340786)))",,,20201223122251.0,21042.0,Queensberry Street between Munster Terrace and Laurens Street,-37.802235876990004,144.9422164133164,"(-37.802235876990004, 144.9422164133164)"
653,6869,"MULTIPOLYGON (((144.922483828966 -37.826519446738, 144.922469126908 -37.826474017138, 144.922466526597 -37.826467242227, 144.92249194046 -37.826462549515, 144.92250816912 -37.826515081124, 144.922483828966 -37.826519446738)))",,,20201223122251.0,22149.0,Salmon Street between Cook Street and Turner Street,-37.82649296391333,144.9224839035028,"(-37.82649296391333, 144.9224839035028)"
654,6870,"MULTIPOLYGON (((144.985944208306 -37.836998512531, 144.98594803311 -37.836976078306, 144.986004996622 -37.83698273384, 144.986000676156 -37.837005093802, 144.985944208306 -37.836998512531)))",,,20201223122251.0,22240.0,Mona Place from Punt Road,-37.836992186201996,144.9859684245,"(-37.836992186201996, 144.9859684245)"
655,6871,"MULTIPOLYGON (((144.926741370114 -37.82129576277, 144.926739041118 -37.821345496067, 144.926711529614 -37.821344433063, 144.926713925272 -37.821293942155, 144.926741370114 -37.82129576277)))",,,20201223122251.0,22144.0,Hall Street between Lorimer Street and Turner Street,-37.821315079365,144.92672944724637,"(-37.821315079365, 144.92672944724637)"
656,6876,"MULTIPOLYGON (((144.947119208647 -37.801426091281, 144.947127416722 -37.801378468474, 144.947156955764 -37.801381853657, 144.947148755742 -37.801429432448, 144.947119208647 -37.801426091281)))",,,20201223122251.0,21063.0,Baillie Street between Curzon Street and Abbotsford Street,-37.8014083874282,144.9471343091044,"(-37.8014083874282, 144.9471343091044)"
657,2573,"MULTIPOLYGON (((144.945511438283 -37.816484334372, 144.945536147304 -37.816540371491, 144.945510534798 -37.816547485431, 144.94549705961 -37.816516887082, 144.945485800616 -37.816491455077, 144.945511438283 -37.816484334372)))",,,20210623144303.0,22452.0,Harbour Esplanade between Bourke Street and La Trobe Street,-37.81651081130417,144.94550873648234,"(-37.81651081130417, 144.94550873648234)"
658,6416,"MULTIPOLYGON (((144.924026600871 -37.795463960728, 144.924074437958 -37.795437185749, 144.924091865818 -37.795456206714, 144.924044162563 -37.795482906558, 144.924026600871 -37.795463960728)))",,,20201223122249.0,22840.0,Fisken Place between Newton Street and Fisken Walk,-37.795460844095395,144.92405273361618,"(-37.795460844095395, 144.92405273361618)"
659,2166,"MULTIPOLYGON (((144.945211263355 -37.82500587188, 144.945209319758 -37.825027077679, 144.945053793246 -37.825018106404, 144.945054296726 -37.825018017865, 144.945056403452 -37.825017267011, 144.945056659631 -37.825017165144, 144.945057008342 -37.82501696306, 144.945058417275 -37.825015728714, 144.945058665535 -37.825015461795, 144.945058863722 -37.825015075046, 144.945059229937 -37.825013463835, 144.945060587363 -37.8249995473, 144.945061184702 -37.824998491639, 144.945062315002 -37.824997922902, 144.945064154477 -37.824997386368, 144.945211263355 -37.82500587188)))",,,20201223122242.0,22126.0,Lorimer Street between Westgate Freeway and Hartley Street,-37.825011213657625,144.94508708911738,"(-37.825011213657625, 144.94508708911738)"
660,7064,"MULTIPOLYGON (((144.951867901255 -37.808713044107, 144.951893283816 -37.808701388221, 144.951922695463 -37.808746165497, 144.951897454016 -37.808757071362, 144.951869896246 -37.80871586524, 144.951867901255 -37.808713044107)))",,,20201223122251.0,22662.0,Intersection of King Street and Walsh Street,-37.80872442975567,144.9518865220085,"(-37.80872442975567, 144.9518865220085)"
661,4029,"MULTIPOLYGON (((144.920563326132 -37.794522074809, 144.920611909451 -37.794494547521, 144.920612241128 -37.794494342503, 144.920628570414 -37.79451220459, 144.920628072332 -37.794512512107, 144.920579603273 -37.794539973831, 144.920563326132 -37.794522074809)))",,,20201223122246.0,21788.0,Matthews Mews from Flockhart Street,-37.79451396145286,144.92059814983742,"(-37.79451396145286, 144.92059814983742)"
662,2549,"MULTIPOLYGON (((144.940314234503 -37.824743924452, 144.940299687312 -37.824796407401, 144.940273064711 -37.824791758418, 144.94028761192 -37.824739275473, 144.940314234503 -37.824743924452)))",,,20201223122242.0,22124.0,Hartley Street between Lorimer Street and Westgate Freeway,-37.8247630580392,144.94029776658982,"(-37.8247630580392, 144.94029776658982)"
663,5133,"MULTIPOLYGON (((144.925140105528 -37.796786510908, 144.925176061485 -37.796824480892, 144.925153801774 -37.796837568451, 144.925117795069 -37.796799545298, 144.925140105528 -37.796786510908)))",,,20201223122247.0,,,-37.7968069232914,144.92514557387682,"(-37.7968069232914, 144.92514557387682)"
664,2417,"MULTIPOLYGON (((144.973554793262 -37.793281216071, 144.973526629322 -37.793277655729, 144.973535497694 -37.793226235592, 144.973563789855 -37.793229092514, 144.973554793262 -37.793281216071)))",,,20201223122242.0,20591.0,Canning Street between Neill Street and Princes Street,-37.793259083195395,144.973547100679,"(-37.793259083195395, 144.973547100679)"
665,4067,"MULTIPOLYGON (((144.958892276462 -37.786947002718, 144.958898337452 -37.786897579867, 144.958922851516 -37.786899013121, 144.958920226505 -37.78692091494, 144.958916831402 -37.786948436682, 144.958892276462 -37.786947002718)))",,,20201223122246.0,22435.0,Royal Parade between Leonard Street and Walker Street,-37.786926658340995,144.95890713329985,"(-37.786926658340995, 144.95890713329985)"
666,4403,"MULTIPOLYGON (((144.986212532736 -37.810982990906, 144.986239493688 -37.810985486849, 144.986231142123 -37.811034875551, 144.986204206082 -37.811032381834, 144.986212532736 -37.810982990906)))",,,20201223122246.0,21863.0,Powlett Street between Grey Street and Albert Street,-37.8110037452092,144.98621998147297,"(-37.8110037452092, 144.98621998147297)"
667,5284,"MULTIPOLYGON (((144.943782898565 -37.801949155286, 144.943793174364 -37.801891555893, 144.943820080188 -37.801894675147, 144.943809796687 -37.801951979724, 144.943782898565 -37.801949155286)))",,,20201223122248.0,21044.0,Dryburgh Street between Queensberry Street and Arden Street,-37.8019273042672,144.9437977696738,"(-37.8019273042672, 144.9437977696738)"
668,7914,"MULTIPOLYGON (((144.926767092526 -37.793226785206, 144.92679029766 -37.793213017356, 144.926825774539 -37.793249734792, 144.926802472206 -37.793263892047, 144.926767092526 -37.793226785206)))",,,20201223122252.0,21766.0,Epsom Road between The Ridgeway and Bangalore Street,-37.79323604292141,144.92679054589138,"(-37.79323604292141, 144.92679054589138)"
669,1242,"MULTIPOLYGON (((144.969814506423 -37.799050882845, 144.969816675315 -37.799039446427, 144.969816678029 -37.799039430252, 144.969816680743 -37.799039414078, 144.969816684568 -37.799039398824, 144.969816688516 -37.799039379066, 144.969816691231 -37.799039362892, 144.969816691255 -37.799039361991, 144.96981669128 -37.79903936109, 144.969816691305 -37.799039360189, 144.969816693822 -37.799039351221, 144.969816693896 -37.799039348519, 144.969816693945 -37.799039346717, 144.969816694019 -37.799039344015, 144.969816707146 -37.799039279356, 144.969816708454 -37.799039273071, 144.969816708602 -37.799039267666, 144.969816709885 -37.799039262281, 144.969816725851 -37.799039176944, 144.969816739003 -37.799039111385, 144.969816750946 -37.799039048508, 144.969816761704 -37.799038987414, 144.969816765677 -37.799038966755, 144.96981676701 -37.799038959569, 144.969816768342 -37.799038952382, 144.969816769675 -37.799038945196, 144.969816773549 -37.79903892814, 144.969816784209 -37.799038870649, 144.969816796201 -37.79903880597, 144.96981679894 -37.799038788895, 144.969816802839 -37.799038770939, 144.969816808218 -37.799038740391, 144.969816809476 -37.799038735907, 144.969816809575 -37.799038732304, 144.969816810834 -37.79903872782, 144.969816821518 -37.799038669428, 144.969816822752 -37.799038665844, 144.969816822851 -37.799038662241, 144.969816824109 -37.799038657757, 144.969816834818 -37.799038598464, 144.969816836126 -37.799038592178, 144.969816837409 -37.799038586793, 144.969816838717 -37.799038580507, 144.969816849426 -37.799038521214, 144.969816853448 -37.799038498754, 144.96981685747 -37.799038476294, 144.969816861468 -37.799038454735, 144.9698168628 -37.799038447548, 144.969816869463 -37.799038411616, 144.969816872004 -37.799038401747, 144.969816873411 -37.799038391858, 144.969816875953 -37.799038381989, 144.969816888019 -37.799038314608, 144.96981690275 -37.799038232855, 144.969816909289 -37.799038201427, 144.969816912004 -37.799038185252, 144.969816917284 -37.799038158308, 144.969816923873 -37.799038125078, 144.969816926686 -37.7990381053, 144.969816930584 -37.799038087344, 144.969816933348 -37.799038069368, 144.969816942675 -37.799038019063, 144.969816946623 -37.799037999305, 144.969816954594 -37.799037957087, 144.969816957333 -37.799037940012, 144.969816961182 -37.799037923857, 144.969816963896 -37.799037907683, 144.969816971867 -37.799037865465, 144.969816973199 -37.799037858278, 144.969816974532 -37.799037851092, 144.969816975864 -37.799037843905, 144.969816989214 -37.79903777114, 144.969816994618 -37.799037739692, 144.969816997332 -37.799037723517, 144.969817001181 -37.799037707362, 144.96981700392 -37.799037690287, 144.969817010583 -37.799037654355, 144.969817015987 -37.799037622907, 144.96981701722 -37.799037619323, 144.969817017319 -37.79903761572, 144.969817018553 -37.799037612137, 144.969817031976 -37.799037536669, 144.969817034493 -37.799037527701, 144.969817035875 -37.799037518713, 144.969817037257 -37.799037509725, 144.969817038491 -37.799037506142, 144.969817049274 -37.799037444146, 144.969817075924 -37.799037300417, 144.969817077305 -37.799037291429, 144.969817078663 -37.799037283342, 144.969817080044 -37.799037274354, 144.969817082561 -37.799037265385, 144.969817092037 -37.799037209676, 144.969817095911 -37.79903719262, 144.969817098675 -37.799037174644, 144.969817101413 -37.799037157569, 144.969817110642 -37.799037110867, 144.969817137317 -37.799036966237, 144.969817137341 -37.799036965336, 144.969817137366 -37.799036964435, 144.969817137391 -37.799036963535, 144.969817145484 -37.799036916813, 144.969817149408 -37.799036897956, 144.969817153331 -37.799036879099, 144.969817156095 -37.799036861123, 144.9698171614 -37.799036833278, 144.969817166705 -37.799036805432, 144.969817168038 -37.799036798246, 144.969817168235 -37.79903679104, 144.969817169543 -37.799036784754, 144.969817174774 -37.799036759611, 144.969817177513 -37.799036742536, 144.969817189604 -37.799036674255, 144.969817206877 -37.799036582633, 144.969817217512 -37.799036526042, 144.969817232416 -37.799036437983, 144.969817236315 -37.799036420027, 144.969817239078 -37.799036402051, 144.969817245667 -37.799036368821, 144.969817253834 -37.799036319397, 144.969817255167 -37.79903631221, 144.969817257733 -37.79903630144, 144.969817363517 -37.799035714794, 144.969817366108 -37.799035703124, 144.969817378175 -37.799035635743, 144.969817392931 -37.799035553089, 144.969817395546 -37.799035540518, 144.969817397051 -37.799035527026, 144.969817399667 -37.799035514455, 144.96981740897 -37.79903546505, 144.969817409093 -37.799035460546, 144.969817410352 -37.799035456062, 144.96981741161 -37.799035451578, 144.969817415755 -37.799035424614, 144.969817416965 -37.799035421931, 144.969817417063 -37.799035418328, 144.96981742111 -37.799035394968, 144.969817437248 -37.799035303326, 144.969817439814 -37.799035292556, 144.969817441245 -37.799035281766, 144.969817443812 -37.799035270996, 144.96981745188 -37.799035225175, 144.969817459851 -37.799035182957, 144.969817470609 -37.799035121863, 144.969817502934 -37.799034936777, 144.969817504168 -37.799034933194, 144.969817504267 -37.79903492959, 144.969817505525 -37.799034925106, 144.969817506759 -37.799034921523, 144.969817509572 -37.799034901745, 144.96981751083 -37.799034897261, 144.969817510954 -37.799034892757, 144.969817512212 -37.799034888273, 144.969817516185 -37.799034867615, 144.969817521564 -37.799034837067, 144.969817532471 -37.799034770568, 144.969817543205 -37.799034710374, 144.969817549892 -37.799034673541, 144.969817560576 -37.799034615149, 144.969817574024 -37.79903453878, 144.969817575332 -37.799034532495, 144.969817576665 -37.799034525308, 144.969817577997 -37.799034518122, 144.969817590063 -37.799034450741, 144.969817592901 -37.799034430063, 144.969817595467 -37.799034419293, 144.969817596874 -37.799034409404, 144.96981759944 -37.799034398635, 144.969817604992 -37.799034361782, 144.969817607534 -37.799034351913, 144.969817611605 -37.799034327651, 144.969817615677 -37.79903430339, 144.969817619748 -37.799034279128, 144.969817639834 -37.799034167728, 144.96981764393 -37.799034142566, 144.969817649334 -37.799034111117, 144.969817655848 -37.79903408059, 144.969817661252 -37.799034049142, 144.969817662683 -37.799034038352, 144.969817663942 -37.799034033868, 144.969817665422 -37.799034021277, 144.969817668087 -37.799034006904, 144.969817670752 -37.799033992531, 144.96981768008 -37.799033942226, 144.969817681486 -37.799033932337, 144.969817682893 -37.799033922448, 144.969817684299 -37.79903391256, 144.969817693528 -37.799033865858, 144.969817713786 -37.799033748152, 144.969817715242 -37.799033736462, 144.969817716427 -37.79903373468, 144.969817716501 -37.799033731978, 144.96981771655 -37.799033730176, 144.969817721905 -37.79903370053, 144.969817725976 -37.799033676268, 144.969817729998 -37.799033653808, 144.96981773402 -37.799033631348, 144.969817739449 -37.799033598999, 144.96981774204 -37.799033587328, 144.969817743496 -37.799033575638, 144.969817751564 -37.799033529817, 144.969817751589 -37.799033528916, 144.969817752774 -37.799033527135, 144.969817752798 -37.799033526234, 144.969817759535 -37.799033487599, 144.969817760916 -37.799033478611, 144.969817762298 -37.799033469623, 144.96981776368 -37.799033460635, 144.969817764988 -37.79903345435, 144.969817767752 -37.799033436374, 144.969817787961 -37.79903332047, 144.969817789145 -37.799033318688, 144.969817789195 -37.799033316887, 144.969817789244 -37.799033315085, 144.96981779334 -37.799033289923, 144.969817797362 -37.799033267463, 144.969817802717 -37.799033237816, 144.969817808047 -37.79903320907, 144.969817813377 -37.799033180324, 144.969817825566 -37.79903310844, 144.969817827047 -37.799033095849, 144.969817829638 -37.799033084178, 144.969817831118 -37.799033071587, 144.969817839212 -37.799033024866, 144.969817841729 -37.799033015897, 144.96981784311 -37.799033006909, 144.969817848662 -37.799032970057, 144.969817855399 -37.799032931422, 144.969817856756 -37.799032923335, 144.969817858113 -37.799032915248, 144.96981786063 -37.799032906279, 144.969817867564 -37.799032860439, 144.969817871438 -37.799032843383, 144.969817874177 -37.799032826308, 144.96981787694 -37.799032808332, 144.969817905243 -37.799032645707, 144.969817908081 -37.799032625028, 144.969817912004 -37.799032606171, 144.969817917458 -37.799032572922, 144.969817926834 -37.799032520815, 144.96981793362 -37.799032480379, 144.969817936384 -37.799032462403, 144.969817944526 -37.79903241388, 144.969817947117 -37.799032402209, 144.969817948549 -37.79903239142, 144.969817953928 -37.799032360872, 144.969817953953 -37.799032359971, 144.969817953977 -37.799032359071, 144.969817954002 -37.79903235817, 144.969817962169 -37.799032308746, 144.969818007718 -37.799031931036, 144.96987990304 -37.799038609699, 144.969879819786 -37.799039120133, 144.969879812951 -37.799039162371, 144.96987981036 -37.799039174042, 144.969879810311 -37.799039175843, 144.969879810286 -37.799039176744, 144.969879810237 -37.799039178545, 144.969879803575 -37.799039214478, 144.969879796789 -37.799039254914, 144.969879792717 -37.799039279175, 144.96987978872 -37.799039300735, 144.969879784723 -37.799039322294, 144.96987978186 -37.799039343873, 144.969879777937 -37.79903936273, 144.969879777912 -37.799039363631, 144.969879757555 -37.799039484939, 144.969879753582 -37.799039505598, 144.969879752324 -37.799039510082, 144.969879752225 -37.799039513685, 144.969879750967 -37.799039518169, 144.969879748203 -37.799039536145, 144.969879746723 -37.799039548736, 144.969879744082 -37.799039562208, 144.969879741442 -37.79903957568, 144.969879733373 -37.799039621501, 144.969879717162 -37.799039715846, 144.969879708945 -37.799039767071, 144.969879700975 -37.799039809289, 144.969879692881 -37.799039856011, 144.969879680691 -37.799039927895, 144.969879675361 -37.799039956641, 144.969879670007 -37.799039986288, 144.969879667219 -37.799040005164, 144.969879665936 -37.799040010549, 144.969879660581 -37.799040040196, 144.96987965915 -37.799040050985, 144.969879657743 -37.799040060874, 144.969879655177 -37.799040071644, 144.9698796363 -37.799040180361, 144.969879634845 -37.799040192051, 144.969879633463 -37.799040201039, 144.969879632056 -37.799040210928, 144.969879629515 -37.799040220797, 144.969879619965 -37.799040279209, 144.969879605185 -37.799040362764, 144.969879599806 -37.799040393311, 144.969879595759 -37.799040416672, 144.969879591712 -37.799040440033, 144.969879585074 -37.799040475065, 144.969879579597 -37.799040509215, 144.969879578387 -37.799040511898, 144.969879578264 -37.799040516402, 144.969879575599 -37.799040530775, 144.969879572959 -37.799040544247, 144.969879570294 -37.79904055862, 144.969879551393 -37.799040668238, 144.969879547272 -37.799040694301, 144.969879543373 -37.799040712257, 144.969879540609 -37.799040730233, 144.969879537846 -37.799040748209, 144.969879535304 -37.799040758078, 144.969879533972 -37.799040765265, 144.969879532615 -37.799040773352, 144.969879532467 -37.799040778756, 144.969879531282 -37.799040780538, 144.969879531183 -37.799040784141, 144.969879531109 -37.799040786844, 144.969879521807 -37.799040836248, 144.969879521733 -37.79904083895, 144.969879521683 -37.799040840752, 144.969879520474 -37.799040843434, 144.969879517809 -37.799040857807, 144.969879517661 -37.799040863212, 144.969879516378 -37.799040868597, 144.969879515095 -37.799040873982, 144.96987951243 -37.799040888355, 144.969879512282 -37.799040893759, 144.969879504287 -37.799040936878, 144.969879498883 -37.799040968326, 144.969879494787 -37.799040993488, 144.969879489556 -37.799041018631, 144.969879485534 -37.799041041091, 144.969879484103 -37.799041051881, 144.969879481536 -37.799041062651, 144.969879463894 -37.799041167785, 144.969879459995 -37.799041185741, 144.969879459921 -37.799041188443, 144.969879458687 -37.799041192027, 144.969879458613 -37.799041194729, 144.969879454665 -37.799041214487, 144.969879451852 -37.799041234264, 144.969879449212 -37.799041247736, 144.969879446571 -37.799041261209, 144.969879443931 -37.799041274681, 144.969879442599 -37.799041281867, 144.969879438379 -37.799041311533, 144.969879431668 -37.799041349267, 144.969879429126 -37.799041359136, 144.969879427744 -37.799041368124, 144.969879407658 -37.799041479524, 144.969879396801 -37.799041544222, 144.969879391496 -37.799041572067, 144.969879388757 -37.799041589142, 144.969879387449 -37.799041595428, 144.969879386141 -37.799041601714, 144.969879384858 -37.799041607099, 144.969879376715 -37.799041655622, 144.969879367265 -37.799041710431, 144.969879363169 -37.799041735593, 144.969879357937 -37.799041760736, 144.969879344366 -37.799041841608, 144.969879340418 -37.799041861366, 144.969879339159 -37.79904186585, 144.969879339061 -37.799041869453, 144.969879337827 -37.799041873037, 144.969879337704 -37.799041877541, 144.969879302837 -37.799042072495, 144.969879294818 -37.799042116515, 144.969879292177 -37.799042129987, 144.969879289537 -37.799042143459, 144.969879286872 -37.799042157832, 144.969879281419 -37.799042191082, 144.969879274757 -37.799042227014, 144.969879272018 -37.799042244089, 144.969879268119 -37.799042262045, 144.96987926538 -37.799042279121, 144.969879260025 -37.799042308767, 144.969879245196 -37.799042394124, 144.969879241272 -37.799042412981, 144.96987921978 -37.799042534269, 144.969879198288 -37.799042655558, 144.969879186246 -37.799042722038, 144.969879184913 -37.799042729224, 144.969879183606 -37.79904273551, 144.969879182273 -37.799042742696, 144.969879143533 -37.799042954707, 144.969879076638 -37.799043323938, 144.96987907528 -37.799043332025, 144.969879073899 -37.799043341013, 144.969879072517 -37.799043350001, 144.969879069975 -37.79904335987, 144.969879061808 -37.799043409294, 144.969879059143 -37.799043423667, 144.969879051172 -37.799043465885, 144.969879044436 -37.79904350452, 144.969879032395 -37.799043570999, 144.969879031111 -37.799043576384, 144.969879029853 -37.799043580869, 144.969879029705 -37.799043586273, 144.96987901907 -37.799043642864, 144.969879019045 -37.799043643765, 144.96987901902 -37.799043644665, 144.969879001723 -37.799043737189, 144.969878999009 -37.799043753363, 144.969878996294 -37.799043769538, 144.96987899358 -37.799043785712, 144.969878973519 -37.799043896211, 144.969878968312 -37.799043920453, 144.969878964266 -37.799043943814, 144.969878962785 -37.799043956405, 144.969878960194 -37.799043968076, 144.969878952249 -37.799044009393, 144.969878937567 -37.799044089345, 144.969878913434 -37.799044224106, 144.969878912052 -37.799044233094, 144.969878910794 -37.799044237578, 144.969878908055 -37.799044254653, 144.969878901417 -37.799044289685, 144.969878894755 -37.799044325617, 144.969878888117 -37.799044360648, 144.969878887994 -37.799044365152, 144.969878879999 -37.799044408271, 144.969878878765 -37.799044411854, 144.969878878642 -37.799044416358, 144.969878877408 -37.799044419942, 144.969878872152 -37.799044445985, 144.96987885863 -37.799044525056, 144.969878846662 -37.799044588833, 144.969878836052 -37.799044644523, 144.969878829439 -37.799044678654, 144.969878828082 -37.799044686741, 144.9698788267 -37.799044695729, 144.969878810759 -37.799044780165, 144.969878809328 -37.799044790955, 144.969878807971 -37.799044799042, 144.969878804023 -37.7990448188, 144.969878798767 -37.799044844843, 144.9698787906 -37.799044894267, 144.969878782629 -37.799044936485, 144.96987877878 -37.79904495264, 144.969878777447 -37.799044959827, 144.96987877609 -37.799044967914, 144.969878774758 -37.7990449751, 144.969878770785 -37.799044995759, 144.969878760002 -37.799045057755, 144.969878756004 -37.799045079314, 144.969878751982 -37.799045101774, 144.969878744012 -37.799045143992, 144.969878736042 -37.79904518621, 144.969878730663 -37.799045216757, 144.969878728047 -37.799045229329, 144.969878725481 -37.799045240099, 144.969878719978 -37.79904527515, 144.969878714673 -37.799045302995, 144.969878709392 -37.799045329939, 144.969878705444 -37.799045349697, 144.969878702631 -37.799045369475, 144.969878698708 -37.799045388332, 144.969878693427 -37.799045415276, 144.96987869207 -37.799045423363, 144.969878690713 -37.79904543145, 144.969878689381 -37.799045438637, 144.969878682842 -37.799045470065, 144.969878681509 -37.799045477252, 144.969878681336 -37.799045483557, 144.969878680029 -37.799045489843, 144.969878665519 -37.799045563489, 144.969878654786 -37.799045623683, 144.969878650788 -37.799045645243, 144.969878646815 -37.799045665901, 144.969878642818 -37.799045687461, 144.969878642793 -37.799045688362, 144.969878641436 -37.799045696449, 144.969878633466 -37.799045738667, 144.969878629468 -37.799045760226, 144.969878625496 -37.799045780885, 144.969878621498 -37.799045802444, 144.969878610789 -37.799045861737, 144.969878604299 -37.799045891364, 144.969878588236 -37.799045980304, 144.969878577551 -37.799046038697, 144.96987856435 -37.799046106057, 144.96987855638 -37.799046148275, 144.969878555022 -37.799046156363, 144.969878544412 -37.799046212053, 144.969878541846 -37.799046222823, 144.96987854039 -37.799046234513, 144.969878537823 -37.799046245283, 144.969878535085 -37.799046262358, 144.969878520501 -37.799046338707, 144.969878516602 -37.799046356663, 144.969878513839 -37.799046374639, 144.96987850994 -37.799046392595, 144.969878497997 -37.799046455472, 144.969878497898 -37.799046459075, 144.969878497824 -37.799046461777, 144.969878496615 -37.79904646446, 144.969878484598 -37.799046530039, 144.969878483291 -37.799046536325, 144.969878481983 -37.79904654261, 144.969878480675 -37.799046548896, 144.969878470015 -37.799046606388, 144.969878468732 -37.799046611773, 144.969878466018 -37.799046627947, 144.969878463328 -37.799046643221, 144.969878440824 -37.799046759986, 144.96987843811 -37.799046776161, 144.969878435445 -37.799046790533, 144.969878432755 -37.799046805807, 144.96987843009 -37.79904682018, 144.969876390063 -37.799057573925, 144.969814506423 -37.799050882845)))",,,20201223122240.0,20710.0,Faraday Street between Rathdowne Street and Drummond Street,-37.79903953104237,144.96984876527497,"(-37.79903953104237, 144.96984876527497)"
670,1142,"MULTIPOLYGON (((144.965848467487 -37.794742155401, 144.965870432668 -37.794731699919, 144.965904879933 -37.794775103595, 144.965882898132 -37.794785667839, 144.965848467487 -37.794742155401)))",,,20201223122240.0,20502.0,Keppel Street between Cardigan Street and Swanston Street,-37.794755356431,144.9658710291414,"(-37.794755356431, 144.9658710291414)"
671,3622,"MULTIPOLYGON (((144.979096630653 -37.833068877522, 144.979081020704 -37.833089665531, 144.979051960308 -37.833076297895, 144.97902599801 -37.833064028799, 144.979040858876 -37.833044293127, 144.979096630653 -37.833068877522)))",,,20201223122245.0,22706.0,Birdwood Avenue between Dallas Brooks Drive and Domain Road,-37.83306867339933,144.979065516534,"(-37.83306867339933, 144.979065516534)"
672,1028,"MULTIPOLYGON (((144.97047465052 -37.800409187672, 144.970481292178 -37.800350855288, 144.970508935915 -37.80033525647, 144.970503648307 -37.800392750665, 144.97047465052 -37.800409187672)))",,,20201223122240.0,20677.0,Barkly Street between Canning Street and Rathdowne Street,-37.800379447553404,144.970488635488,"(-37.800379447553404, 144.970488635488)"
673,6846,"MULTIPOLYGON (((144.980574483142 -37.834792796748, 144.980584311758 -37.83474475786, 144.980612345727 -37.834748131506, 144.980602396654 -37.834796088126, 144.980574483142 -37.834792796748)))",,,20201223122251.0,22258.0,Millswyn Street between Domain Road and St Martins Lane,-37.8347749141976,144.98058960408463,"(-37.8347749141976, 144.98058960408463)"
674,3264,"MULTIPOLYGON (((144.94162686919 -37.785002935152, 144.941622929448 -37.784976196874, 144.941619689402 -37.78495460663, 144.941618358086 -37.784945212928, 144.941642100236 -37.784943285706, 144.941650822482 -37.785000110442, 144.94162686919 -37.785002935152)))",,,20201223122244.0,22415.0,Manningham Street between Oak Street and Heathcote Road,-37.784975040412,144.94162966257628,"(-37.784975040412, 144.94162966257628)"
675,857,"MULTIPOLYGON (((144.96602002113 -37.797991417077, 144.966020019772 -37.797991425164, 144.966006317532 -37.797990143138, 144.96600532422 -37.797990044875, 144.96600433234 -37.797989935824, 144.966003655441 -37.797989853841, 144.966007384932 -37.797967750167, 144.966013555358 -37.797932717091, 144.966014827448 -37.797932878744, 144.966029739508 -37.797934273585, 144.966029751726 -37.797934200801, 144.9660379157 -37.797934924866, 144.966028129783 -37.797992170828, 144.96602002113 -37.797991417077)))",,,20201223122239.0,20516.0,Cardigan Street between Faraday Street and Elgin Street,-37.79796879664843,144.96601721400143,"(-37.79796879664843, 144.96601721400143)"
676,856,"MULTIPOLYGON (((144.973976159941 -37.797958445388, 144.973976248133 -37.797958044078, 144.973978830074 -37.797942355706, 144.974043547415 -37.797949189765, 144.974040984775 -37.797964754109, 144.974040823736 -37.79796549391, 144.973981856857 -37.797959059773, 144.973976159941 -37.797958445388)))",,,20201223122239.0,20597.0,Elgin Street between Nicholson Street and Canning Street,-37.79795697351463,144.974001826359,"(-37.79795697351463, 144.974001826359)"
677,1139,"MULTIPOLYGON (((144.974306181408 -37.795060693505, 144.974360520142 -37.795067431754, 144.974356942905 -37.795088923746, 144.97430253854 -37.795082176256, 144.974306181408 -37.795060693505)))",,,20201223122240.0,20877.0,Station Street between Kay Street and Princes Street,-37.7950719837532,144.9743264728806,"(-37.7950719837532, 144.9743264728806)"
678,3491,"MULTIPOLYGON (((144.980362473329 -37.82345302979, 144.980366861057 -37.823430771185, 144.980434327331 -37.823440291368, 144.980429266224 -37.823462455517, 144.980362473329 -37.82345302979)))",,,20201223122245.0,22774.0,Olympic Boulevard between Punt Road and Batman Avenue,-37.823447915530004,144.980391080254,"(-37.823447915530004, 144.980391080254)"
679,3941,"MULTIPOLYGON (((144.955249907424 -37.793321450403, 144.955296756958 -37.793285598502, 144.955312509803 -37.79330234102, 144.955266044811 -37.793337920239, 144.955249907424 -37.793321450403)))",,,20201223122246.0,22369.0,Gatehouse Street between Bayles Street and Park Drive,-37.7933137521134,144.95527502528398,"(-37.7933137521134, 144.95527502528398)"
680,3665,"MULTIPOLYGON (((144.983561718936 -37.815115904057, 144.983620073413 -37.815073153849, 144.983635165814 -37.8150748659, 144.983650257056 -37.815076578829, 144.983591909528 -37.815119324665, 144.983576814799 -37.815117614372, 144.983561718936 -37.815115904057)))",,,20201223122245.0,21931.0,George Street between Powlett Street and Clarendon Street,-37.81509904938986,144.98359966549745,"(-37.81509904938986, 144.98359966549745)"
