pay_stay_zone,day_of_week,start_time,end_time,minimum_stay,maximum_stay,cost_per_hour
30001529,3,7:30,18:30,0,60,550
30001529,3,18:30,20:30,0,120,550
30001529,4,7:30,18:30,0,60,550
30001529,4,18:30,20:30,0,120,550
30001529,5,7:30,18:30,0,60,550
30001529,5,18:30,20:30,0,120,550
30001529,6,7:30,18:30,0,60,550
30001529,6,18:30,20:30,0,120,550
30001529,7,7:30,18:30,0,60,550
30001529,7,18:30,20:30,0,120,550
30001530,2,7:30,19:30,0,60,550
30001530,3,7:30,19:30,0,60,550
30001530,4,7:30,19:30,0,60,550
30001530,5,7:30,19:30,0,60,550
30001530,6,7:30,19:30,0,60,550
30001530,7,7:30,19:30,0,60,550
30001531,2,7:30,20:30,0,120,550
30001531,3,7:30,20:30,0,120,550
30001531,4,7:30,20:30,0,120,550
30001531,5,7:30,20:30,0,120,550
30001531,6,7:30,20:30,0,120,550
30001531,7,7:30,20:30,0,120,550
30001532,2,7:30,19:30,0,30,540
30001532,3,7:30,19:30,0,30,540
30001532,4,7:30,19:30,0,30,540
30001532,5,7:30,19:30,0,30,540
30001532,6,7:30,19:30,0,30,540
30001532,7,7:30,19:30,0,30,540
30001533,2,7:30,18:30,0,60,550
30001533,2,18:30,20:30,0,120,550
30001533,3,7:30,18:30,0,60,550
30001533,3,18:30,20:30,0,120,550
30001533,4,7:30,18:30,0,60,550
30001533,4,18:30,20:30,0,120,550
30001533,5,7:30,18:30,0,60,550
30001533,5,18:30,20:30,0,120,550
30001533,6,7:30,18:30,0,60,550
30001533,6,18:30,20:30,0,120,550
30001533,7,7:30,18:30,0,60,550
30001533,7,18:30,20:30,0,120,550
30001534,2,7:30,18:30,0,60,550
30001534,2,18:30,20:30,0,120,550
30001534,3,7:30,18:30,0,60,550
30001534,3,18:30,20:30,0,120,550
30001534,4,7:30,18:30,0,60,550
30001534,4,18:30,20:30,0,120,550
30001534,5,7:30,18:30,0,60,550
30001534,5,18:30,20:30,0,120,550
30001534,6,7:30,18:30,0,60,550
30001534,6,18:30,20:30,0,120,550
30001534,7,7:30,18:30,0,60,550
30001534,7,18:30,20:30,0,120,550
30001535,2,7:30,19:30,0,60,550
30001535,3,7:30,19:30,0,60,550
30001535,4,7:30,19:30,0,60,550
30001535,5,7:30,19:30,0,60,550
30001535,6,7:30,19:30,0,60,550
30001535,7,7:30,19:30,0,60,550
30001537,2,7:30,19:30,0,60,550
30001537,3,7:30,19:30,0,60,550
30001537,4,7:30,19:30,0,60,550
30001537,5,7:30,19:30,0,60,550
30001537,6,7:30,19:30,0,60,550
30001537,7,7:30,19:30,0,60,550
30001538,2,7:30,20:30,0,120,550
30001538,3,7:30,20:30,0,120,550
30001538,4,7:30,20:30,0,120,550
30001538,5,7:30,20:30,0,120,550
30001538,6,7:30,20:30,0,120,550
30001538,7,7:30,20:30,0,120,550
30001539,2,7:30,19:30,0,0,0
30001539,3,7:30,19:30,0,0,0
30001539,4,7:30,19:30,0,0,0
30001539,5,7:30,19:30,0,0,0
30001539,6,7:30,19:30,0,0,0
30001539,7,7:30,19:30,0,0,0
30001540,2,7:30,20:30,0,120,550
30001540,3,7:30,20:30,0,120,550
30001540,4,7:30,20:30,0,120,550
30001540,5,7:30,20:30,0,120,550
30001540,6,7:30,20:30,0,120,550
30001540,7,7:30,20:30,0,120,550
30001541,2,7:30,20:30,0,180,550
30001541,3,7:30,20:30,0,180,550
30001541,4,7:30,20:30,0,180,550
30001541,5,7:30,20:30,0,180,550
30001541,6,7:30,20:30,0,180,550
30001541,7,7:30,20:30,0,180,550
30001542,2,7:30,20:30,0,120,540
30001542,3,7:30,20:30,0,120,540
30001542,4,7:30,20:30,0,120,540
30001542,5,7:30,20:30,0,120,540
30001542,6,7:30,20:30,0,120,540
30001542,7,7:30,20:30,0,120,540
30001543,2,7:30,20:30,0,180,550
30001543,3,7:30,20:30,0,180,550
30001543,4,7:30,20:30,0,180,550
30001543,5,7:30,20:30,0,180,550
30001543,6,7:30,20:30,0,180,550
30001543,7,7:30,20:30,0,180,550
30001544,2,7:30,19:30,0,60,550
30001544,3,7:30,19:30,0,60,550
30001544,4,7:30,19:30,0,60,550
30001544,5,7:30,19:30,0,60,550
30001544,6,7:30,19:30,0,60,550
30001544,7,7:30,19:30,0,60,550
30001545,2,7:30,20:30,0,120,550
30001545,3,7:30,20:30,0,120,550
30001545,4,7:30,20:30,0,120,550
30001545,5,7:30,20:30,0,120,550
30001545,6,7:30,20:30,0,120,550
30001545,7,7:30,20:30,0,120,550
30001546,2,7:30,19:30,0,60,550
30001546,3,7:30,19:30,0,60,550
30001546,4,7:30,19:30,0,60,550
30001546,5,7:30,19:30,0,60,550
30001546,6,7:30,19:30,0,60,550
30001546,7,7:30,19:30,0,60,550
30001548,2,9:30,16:30,0,180,550
30001548,2,18:30,20:30,0,180,550
30001548,3,9:30,16:30,0,180,550
30001548,3,18:30,20:30,0,180,550
30001548,4,9:30,16:30,0,180,550
30001548,4,18:30,20:30,0,180,550
30001548,5,9:30,16:30,0,180,550
30001548,5,18:30,20:30,0,180,550
30001548,6,9:30,16:30,0,180,550
30001548,6,18:30,20:30,0,180,550
30001548,7,7:30,20:30,0,180,550
30001549,2,7:30,19:30,0,120,550
30001549,3,7:30,19:30,0,120,550
30001549,4,7:30,19:30,0,120,550
30001549,5,7:30,19:30,0,120,550
30001549,6,7:30,19:30,0,120,550
30001549,7,7:30,19:30,0,120,550
30001550,2,7:30,20:30,0,120,550
30001550,3,7:30,20:30,0,120,550
30001550,4,7:30,20:30,0,120,550
30001550,5,7:30,20:30,0,120,550
30001550,6,7:30,20:30,0,120,550
30001550,7,7:30,20:30,0,120,550
30001551,2,7:30,19:30,0,120,550
30001551,3,7:30,19:30,0,120,550
30001551,4,7:30,19:30,0,120,550
30001551,5,7:30,19:30,0,120,550
30001551,6,7:30,19:30,0,120,550
30001551,7,7:30,19:30,0,120,550
30001552,2,7:30,20:30,0,120,550
30001552,3,7:30,20:30,0,120,550
30001552,4,7:30,20:30,0,120,550
30001552,5,7:30,20:30,0,120,550
30001552,6,7:30,20:30,0,120,550
30001552,7,7:30,20:30,0,120,550
30001553,2,7:30,20:30,0,120,550
30001553,3,7:30,20:30,0,120,550
30001553,4,7:30,20:30,0,120,550
30001553,5,7:30,20:30,0,120,550
30001553,6,7:30,20:30,0,120,550
30001553,7,7:30,20:30,0,120,550
30001554,2,7:30,19:30,0,60,550
30001554,3,7:30,19:30,0,60,550
30001554,4,7:30,19:30,0,60,550
30001554,5,7:30,19:30,0,60,550
30001554,6,7:30,19:30,0,60,550
30001554,7,7:30,19:30,0,60,550
30001556,2,7:30,20:30,0,120,550
30001556,3,7:30,20:30,0,120,550
30001556,4,7:30,20:30,0,120,550
30001556,5,7:30,20:30,0,120,550
30001556,6,7:30,20:30,0,120,550
30001556,7,7:30,20:30,0,120,550
30001557,2,7:30,16:00,0,60,550
30001557,2,18:30,20:30,0,120,550
30001557,3,7:30,16:00,0,60,550
30001557,3,18:30,20:30,0,120,550
30001557,4,7:30,16:00,0,60,550
30001557,4,18:30,20:30,0,120,550
30001557,5,7:30,16:00,0,60,550
30001557,5,18:30,20:30,0,120,550
30001557,6,7:30,16:00,0,60,550
30001557,6,18:30,20:30,0,120,550
30001557,7,7:30,18:30,0,60,550
30001557,7,18:30,20:30,0,120,550
30001562,2,7:30,16:00,0,60,550
30001562,2,18:30,20:30,0,120,550
30001562,3,7:30,16:00,0,60,550
30001562,3,18:30,20:30,0,120,550
30001562,4,7:30,16:00,0,60,550
30001562,4,18:30,20:30,0,120,550
30001562,5,7:30,16:00,0,60,550
30001562,5,18:30,20:30,0,120,550
30001562,6,7:30,16:00,0,60,550
30001562,6,18:30,20:30,0,120,550
30001562,7,7:30,18:30,0,60,550
30001562,7,18:30,20:30,0,120,550
30001566,2,7:30,20:30,0,120,550
30001566,3,7:30,20:30,0,120,550
30001566,4,7:30,20:30,0,120,550
30001566,5,7:30,20:30,0,120,550
30001566,6,7:30,20:30,0,120,550
30001566,7,7:30,20:30,0,120,550
30001567,2,9:30,18:30,0,60,550
30001567,2,18:30,20:30,0,120,550
30001567,3,9:30,18:30,0,60,550
30001567,3,18:30,20:30,0,120,550
30001567,4,9:30,18:30,0,60,550
30001567,4,18:30,20:30,0,120,550
30001567,5,9:30,18:30,0,60,550
30001567,5,18:30,20:30,0,120,550
30001567,6,9:30,18:30,0,60,550
30001567,6,18:30,20:30,0,120,550
30001567,7,7:30,18:30,0,60,550
30001567,7,18:30,20:30,0,120,550
30001568,2,7:30,16:00,0,60,550
30001568,2,18:30,20:30,0,120,550
30001568,3,7:30,16:00,0,60,550
30001568,3,18:30,20:30,0,120,550
30001568,4,7:30,16:00,0,60,550
30001568,4,18:30,20:30,0,120,550
30001568,5,7:30,16:00,0,60,550
30001568,5,18:30,20:30,0,120,550
30001568,6,7:30,16:00,0,60,550
30001568,6,18:30,20:30,0,120,550
30001568,7,7:30,18:30,0,60,550
30001568,7,18:30,20:30,0,120,550
30001569,7,7:30,18:30,0,60,550
30001569,7,18:30,20:30,0,120,550
30001570,2,7:30,16:00,0,60,550
30001570,2,18:30,20:30,0,120,550
30001570,3,7:30,16:00,0,60,550
30001570,3,18:30,20:30,0,120,550
30001570,4,7:30,16:00,0,60,550
30001570,4,18:30,20:30,0,120,550
30001570,5,7:30,16:00,0,60,550
30001570,5,18:30,20:30,0,120,550
30001570,6,7:30,16:00,0,60,550
30001570,6,18:30,20:30,0,120,550
30001570,7,7:30,18:30,0,60,550
30001570,7,18:30,20:30,0,120,550
30001571,2,7:30,19:30,0,60,550
30001571,3,7:30,19:30,0,60,550
30001571,4,7:30,19:30,0,60,550
30001571,5,7:30,19:30,0,60,550
30001571,6,7:30,19:30,0,60,550
30001571,7,7:30,19:30,0,60,550
30001572,2,7:30,20:30,0,120,550
30001572,3,7:30,20:30,0,120,550
30001572,4,7:30,20:30,0,120,550
30001572,5,7:30,20:30,0,120,550
30001572,6,7:30,20:30,0,120,550
30001572,7,7:30,20:30,0,120,550
30001573,2,7:30,16:00,0,120,550
30001573,2,18:30,20:30,0,120,550
30001573,3,7:30,16:00,0,120,550
30001573,3,18:30,20:30,0,120,550
30001573,4,7:30,16:00,0,120,550
30001573,4,18:30,20:30,0,120,550
30001573,5,7:30,16:00,0,120,550
30001573,5,18:30,20:30,0,120,550
30001573,6,7:30,16:00,0,120,550
30001573,6,18:30,20:30,0,120,550
30001573,7,7:30,20:30,0,120,550
30001574,2,7:30,16:00,0,60,550
30001574,2,18:30,20:30,0,120,550
30001574,3,7:30,16:00,0,60,550
30001574,3,18:30,20:30,0,120,550
30001574,4,7:30,16:00,0,60,550
30001574,4,18:30,20:30,0,120,550
30001574,5,7:30,16:00,0,60,550
30001574,5,18:30,20:30,0,120,550
30001574,6,7:30,16:00,0,60,550
30001574,6,18:30,20:30,0,120,550
30001574,7,7:30,18:30,0,60,550
30001574,7,18:30,20:30,0,120,550
30001575,2,9:30,18:30,0,60,550
30001575,2,18:30,20:30,0,120,550
30001575,3,9:30,18:30,0,60,550
30001575,3,18:30,20:30,0,120,550
30001575,4,9:30,18:30,0,60,550
30001575,4,18:30,20:30,0,120,550
30001575,5,9:30,18:30,0,60,550
30001575,5,18:30,20:30,0,120,550
30001575,6,9:30,18:30,0,60,550
30001575,6,18:30,20:30,0,120,550
30001575,7,7:30,18:30,0,60,550
30001575,7,18:30,20:30,0,120,550
30001576,2,9:30,19:30,0,30,540
30001576,3,9:30,19:30,0,30,540
30001576,4,9:30,19:30,0,30,540
30001576,5,9:30,19:30,0,30,540
30001576,6,9:30,19:30,0,30,540
30001577,2,7:30,20:30,0,120,550
30001577,3,7:30,20:30,0,120,550
30001577,4,7:30,20:30,0,120,550
30001577,5,7:30,20:30,0,120,550
30001577,6,7:30,20:30,0,120,550
30001577,7,7:30,20:30,0,120,550
30001578,2,7:30,20:30,0,120,550
30001578,3,7:30,20:30,0,120,550
30001578,4,7:30,20:30,0,120,550
30001578,5,7:30,20:30,0,120,550
30001578,6,7:30,20:30,0,120,550
30001578,7,7:30,20:30,0,120,550
30001580,2,7:30,20:30,0,240,550
30001580,3,7:30,20:30,0,240,550
30001580,4,7:30,20:30,0,240,550
30001580,5,7:30,20:30,0,240,550
30001580,6,7:30,20:30,0,240,550
30001580,7,7:30,20:30,0,240,550
30001581,2,7:30,20:30,0,240,550
30001581,3,7:30,20:30,0,240,550
30001581,4,7:30,20:30,0,240,550
30001581,5,7:30,20:30,0,240,550
30001581,6,7:30,20:30,0,240,550
30001581,7,7:30,20:30,0,240,550
30001582,2,7:30,19:30,0,60,550
30001582,3,7:30,19:30,0,60,550
30001582,4,7:30,19:30,0,60,550
30001582,5,7:30,19:30,0,60,550
30001582,6,7:30,19:30,0,60,550
30001582,7,7:30,19:30,0,60,550
30001583,2,7:30,18:30,0,60,550
30001583,2,18:30,20:30,0,120,550
30001583,3,7:30,18:30,0,60,550
30001583,3,18:30,20:30,0,120,550
30001583,4,7:30,18:30,0,60,550
30001583,4,18:30,20:30,0,120,550
30001583,5,7:30,18:30,0,60,550
30001583,5,18:30,20:30,0,120,550
30001583,6,7:30,18:30,0,60,550
30001583,6,18:30,20:30,0,120,550
30001583,7,7:30,18:30,0,60,550
30001583,7,18:30,20:30,0,120,550
30001584,2,7:30,20:30,0,120,550
30001584,3,7:30,20:30,0,120,550
30001584,4,7:30,20:30,0,120,550
30001584,5,7:30,20:30,0,120,550
30001584,6,7:30,20:30,0,120,550
30001584,7,7:30,20:30,0,120,550
30001585,2,7:30,18:30,0,660,80
30001585,3,7:30,18:30,0,660,80
30001585,4,7:30,18:30,0,660,80
30001585,5,7:30,18:30,0,660,80
30001585,6,7:30,18:30,0,660,80
30001585,7,7:30,18:30,0,660,80
30001586,2,7:30,18:30,0,120,320
30001586,3,7:30,18:30,0,120,320
30001586,4,7:30,18:30,0,120,320
30001586,5,7:30,18:30,0,120,320
30001586,6,7:30,18:30,0,120,320
30001587,2,7:30,18:30,0,240,170
30001587,3,7:30,18:30,0,240,170
30001587,4,7:30,18:30,0,240,170
30001587,5,7:30,18:30,0,240,170
30001587,6,7:30,18:30,0,240,170
30001587,7,7:30,18:30,0,240,170
30001588,2,7:30,18:30,0,240,170
30001588,3,7:30,18:30,0,240,170
30001588,4,7:30,18:30,0,240,170
30001588,5,7:30,18:30,0,240,170
30001588,6,7:30,18:30,0,240,170
30001588,7,7:30,12:30,0,240,170
30001589,2,7:30,18:30,0,120,320
30001589,3,7:30,18:30,0,120,320
30001589,4,7:30,18:30,0,120,320
30001589,5,7:30,18:30,0,120,320
30001589,6,7:30,18:30,0,120,320
30001589,7,7:30,12:30,0,120,320
30001590,2,9:30,15:30,0,120,320
30001590,3,9:30,15:30,0,120,320
30001590,4,9:30,15:30,0,120,320
30001590,5,9:30,15:30,0,120,320
30001590,6,9:30,15:30,0,120,320
30001591,2,9:30,15:30,0,360,80
30001591,3,9:30,15:30,0,360,80
30001591,4,9:30,15:30,0,360,80
30001591,5,9:30,15:30,0,360,80
30001591,6,9:30,15:30,0,360,80
30001592,2,9:30,15:30,0,120,320
30001592,3,9:30,15:30,0,120,320
30001592,4,9:30,15:30,0,120,320
30001592,5,9:30,15:30,0,120,320
30001592,6,9:30,15:30,0,120,320
30001593,2,7:30,20:30,0,120,550
30001593,3,7:30,20:30,0,120,550
30001593,4,7:30,20:30,0,120,550
30001593,5,7:30,20:30,0,120,550
30001593,6,7:30,20:30,0,120,550
30001593,7,7:30,20:30,0,120,550
30001594,2,7:30,19:30,0,60,550
30001594,3,7:30,19:30,0,60,550
30001594,4,7:30,19:30,0,60,550
30001594,5,7:30,19:30,0,60,550
30001594,6,7:30,19:30,0,60,550
30001594,7,7:30,19:30,0,60,550
30001595,2,7:30,19:30,0,60,550
30001595,3,7:30,19:30,0,60,550
30001595,4,7:30,19:30,0,60,550
30001595,5,7:30,19:30,0,60,550
30001595,6,7:30,19:30,0,60,550
30001595,7,7:30,19:30,0,60,550
30001596,2,7:30,19:30,0,60,550
30001596,3,7:30,19:30,0,60,550
30001596,4,7:30,19:30,0,60,550
30001596,5,7:30,19:30,0,60,550
30001596,6,7:30,19:30,0,60,550
30001596,7,7:30,19:30,0,60,550
30001597,2,7:30,19:30,0,60,550
30001597,3,7:30,19:30,0,60,550
30001597,4,7:30,19:30,0,60,550
30001597,5,7:30,19:30,0,60,550
30001597,6,7:30,19:30,0,60,550
30001597,7,7:30,19:30,0,60,550
30001598,2,7:30,18:30,0,60,550
30001598,2,18:30,20:30,0,120,550
30001598,3,7:30,18:30,0,60,550
30001598,3,18:30,20:30,0,120,550
30001598,4,7:30,18:30,0,60,550
30001598,4,18:30,20:30,0,120,550
30001598,5,7:30,18:30,0,60,550
30001598,5,18:30,20:30,0,120,550
30001598,6,7:30,18:30,0,60,550
30001598,6,18:30,20:30,0,120,550
30001598,7,7:30,18:30,0,60,550
30001598,7,18:30,20:30,0,120,550
30001599,2,7:30,16:30,0,60,550
30001599,2,18:30,20:30,0,60,550
30001599,3,7:30,16:30,0,60,550
30001599,3,18:30,20:30,0,60,550
30001599,4,7:30,16:30,0,60,550
30001599,4,18:30,20:30,0,60,550
30001599,5,7:30,16:30,0,60,550
30001599,5,18:30,20:30,0,60,550
30001599,6,7:30,16:30,0,60,550
30001599,6,18:30,20:30,0,60,550
30001599,7,7:30,20:30,0,60,550
30001600,2,7:30,19:30,0,30,540
30001600,3,7:30,19:30,0,30,540
30001600,4,7:30,19:30,0,30,540
30001600,5,7:30,19:30,0,30,540
30001600,6,7:30,19:30,0,30,540
30001600,7,7:30,19:30,0,30,540
30001601,2,6:00,18:30,0,60,550
30001601,2,18:30,20:30,0,120,550
30001601,3,6:00,18:30,0,60,550
30001601,3,18:30,20:30,0,120,550
30001601,4,6:00,18:30,0,60,550
30001601,4,18:30,20:30,0,120,550
30001601,5,6:00,18:30,0,60,550
30001601,5,18:30,20:30,0,120,550
30001601,6,6:00,18:30,0,60,550
30001601,6,18:30,20:30,0,120,550
30001601,7,6:00,18:30,0,60,550
30001601,7,18:30,20:30,0,120,550
30001602,2,6:00,19:30,0,60,550
30001602,3,6:00,19:30,0,60,550
30001602,4,6:00,19:30,0,60,550
30001602,5,6:00,19:30,0,60,550
30001602,6,6:00,19:30,0,60,550
30001602,7,6:00,19:30,0,60,550
30001603,2,7:30,16:00,0,60,550
30001603,2,18:30,20:30,0,120,550
30001603,3,7:30,16:00,0,60,550
30001603,3,18:30,20:30,0,120,550
30001603,4,7:30,16:00,0,60,550
30001603,4,18:30,20:30,0,120,550
30001603,5,7:30,16:00,0,60,550
30001603,5,18:30,20:30,0,120,550
30001603,6,7:30,16:00,0,60,550
30001603,6,18:30,20:30,0,120,550
30001603,7,7:30,18:30,0,60,550
30001603,7,18:30,20:30,0,120,550
30001604,2,7:30,20:30,0,120,550
30001604,3,7:30,20:30,0,120,550
30001604,4,7:30,20:30,0,120,550
30001604,5,7:30,20:30,0,120,550
30001604,6,7:30,20:30,0,120,550
30001604,7,7:30,20:30,0,120,550
30001605,2,7:30,19:30,0,60,550
30001605,3,7:30,19:30,0,60,550
30001605,4,7:30,19:30,0,60,550
30001605,5,7:30,19:30,0,60,550
30001605,6,7:30,19:30,0,60,550
30001605,7,7:30,19:30,0,60,550
30001606,2,7:30,19:30,0,30,540
30001606,3,7:30,19:30,0,30,540
30001606,4,7:30,19:30,0,30,540
30001606,5,7:30,19:30,0,30,540
30001606,6,7:30,19:30,0,30,540
30001606,7,7:30,19:30,0,30,540
30001607,2,7:30,16:30,0,30,540
30001607,2,18:30,19:30,0,30,540
30001607,3,7:30,16:30,0,30,540
30001607,3,18:30,19:30,0,30,540
30001607,4,7:30,16:30,0,30,540
30001607,4,18:30,19:30,0,30,540
30001607,5,7:30,16:30,0,30,540
30001607,5,18:30,19:30,0,30,540
30001607,6,7:30,16:30,0,30,540
30001607,6,18:30,19:30,0,30,540
30001607,7,7:30,19:30,0,30,540
30001608,2,7:30,19:30,0,60,550
30001608,3,7:30,19:30,0,60,550
30001608,4,7:30,19:30,0,60,550
30001608,5,7:30,19:30,0,60,550
30001608,6,7:30,19:30,0,60,550
30001608,7,7:30,19:30,0,60,550
30001609,2,7:30,20:30,0,120,550
30001609,3,7:30,20:30,0,120,550
30001609,4,7:30,20:30,0,120,550
30001609,5,7:30,20:30,0,120,550
30001609,6,7:30,20:30,0,120,550
30001609,7,7:30,20:30,0,120,550
30001610,2,7:30,18:30,0,60,550
30001610,2,18:30,20:30,0,120,550
30001610,3,7:30,18:30,0,60,550
30001610,3,18:30,20:30,0,120,550
30001610,4,7:30,18:30,0,60,550
30001610,4,18:30,20:30,0,120,550
30001610,5,7:30,18:30,0,60,550
30001610,5,18:30,20:30,0,120,550
30001610,6,7:30,18:30,0,60,550
30001610,6,18:30,20:30,0,120,550
30001610,7,7:30,18:30,0,60,550
30001610,7,18:30,20:30,0,120,550
30001611,2,7:30,18:30,0,60,550
30001611,2,18:30,20:30,0,120,550
30001611,3,7:30,18:30,0,60,550
30001611,3,18:30,20:30,0,120,550
30001611,4,7:30,18:30,0,60,550
30001611,4,18:30,20:30,0,120,550
30001611,5,7:30,18:30,0,60,550
30001611,5,18:30,20:30,0,120,550
30001611,6,7:30,18:30,0,60,550
30001611,6,18:30,20:30,0,120,550
30001611,7,7:30,18:30,0,60,550
30001611,7,18:30,20:30,0,120,550
30001612,2,7:30,16:30,0,30,540
30001612,2,18:30,19:30,0,30,540
30001612,3,7:30,16:30,0,30,540
30001612,3,18:30,19:30,0,30,540
30001612,4,7:30,16:30,0,30,540
30001612,4,18:30,19:30,0,30,540
30001612,5,7:30,16:30,0,30,540
30001612,5,18:30,19:30,0,30,540
30001612,6,7:30,16:30,0,30,540
30001612,6,18:30,19:30,0,30,540
30001612,7,7:30,19:30,0,30,540
30001613,2,7:30,20:30,0,60,550
30001613,3,7:30,20:30,0,60,550
30001613,4,7:30,20:30,0,60,550
30001613,5,7:30,20:30,0,60,550
30001613,6,7:30,20:30,0,60,550
30001613,7,7:30,20:30,0,60,550
30001614,2,7:30,19:30,0,60,550
30001614,3,7:30,19:30,0,60,550
30001614,4,7:30,19:30,0,60,550
30001614,5,7:30,19:30,0,60,550
30001614,6,7:30,19:30,0,60,550
30001614,7,7:30,19:30,0,60,550
30001615,2,7:30,18:30,0,60,550
30001615,2,18:30,20:30,0,120,550
30001615,3,7:30,18:30,0,60,550
30001615,3,18:30,20:30,0,120,550
30001615,4,7:30,18:30,0,60,550
30001615,4,18:30,20:30,0,120,550
30001615,5,7:30,18:30,0,60,550
30001615,5,18:30,20:30,0,120,550
30001615,6,7:30,18:30,0,60,550
30001615,6,18:30,20:30,0,120,550
30001615,7,7:30,18:30,0,60,550
30001615,7,18:30,20:30,0,120,550
30001616,2,6:00,19:30,0,60,550
30001616,3,6:00,19:30,0,60,550
30001616,4,6:00,19:30,0,60,550
30001616,5,6:00,19:30,0,60,550
30001616,6,6:00,19:30,0,60,550
30001616,7,6:00,19:30,0,60,550
30001617,2,6:00,19:30,0,60,550
30001617,3,6:00,19:30,0,60,550
30001617,4,6:00,19:30,0,60,550
30001617,5,6:00,19:30,0,60,550
30001617,6,6:00,19:30,0,60,550
30001617,7,6:00,19:30,0,60,550
30001618,2,6:00,19:30,0,60,550
30001618,3,6:00,19:30,0,60,550
30001618,5,6:00,19:30,0,60,550
30001618,6,6:00,19:30,0,60,550
30001621,2,7:30,18:30,0,60,320
30001621,3,7:30,18:30,0,60,320
30001621,4,7:30,18:30,0,60,320
30001621,5,7:30,18:30,0,60,320
30001621,6,7:30,18:30,0,60,320
30001621,7,7:30,12:30,0,60,320
30001622,2,10:00,16:00,0,120,550
30001622,2,19:00,20:30,0,120,550
30001622,3,10:00,16:00,0,120,550
30001622,3,19:00,20:30,0,120,550
30001622,4,10:00,16:00,0,120,550
30001622,4,19:00,20:30,0,120,550
30001622,5,10:00,16:00,0,120,550
30001622,5,19:00,20:30,0,120,550
30001622,6,10:00,16:00,0,120,550
30001622,6,19:00,20:30,0,120,550
30001622,7,7:30,20:30,0,120,550
30001623,2,7:30,18:30,0,60,320
30001623,3,7:30,18:30,0,60,320
30001623,4,7:30,18:30,0,60,320
30001623,5,7:30,18:30,0,60,320
30001623,6,7:30,18:30,0,60,320
30001624,2,10:00,16:00,0,120,550
30001624,2,19:00,20:30,0,120,550
30001624,3,10:00,16:00,0,120,550
30001624,3,19:00,20:30,0,120,550
30001624,4,10:00,16:00,0,120,550
30001624,4,19:00,20:30,0,120,550
30001624,5,10:00,16:00,0,120,550
30001624,5,19:00,20:30,0,120,550
30001624,6,10:00,16:00,0,120,550
30001624,6,19:00,20:30,0,120,550
30001624,7,7:30,20:30,0,120,550
30001626,2,7:30,19:30,0,60,550
30001626,3,7:30,19:30,0,60,550
30001626,4,7:30,19:30,0,60,550
30001626,5,7:30,19:30,0,60,550
30001626,6,7:30,19:30,0,60,550
30001626,7,7:30,19:30,0,60,550
30001627,2,7:30,19:30,0,60,550
30001627,3,7:30,19:30,0,60,550
30001627,4,7:30,19:30,0,60,550
30001627,5,7:30,19:30,0,60,550
30001627,6,7:30,19:30,0,60,550
30001627,7,7:30,19:30,0,60,550
30001628,2,7:30,19:30,0,60,550
30001628,3,7:30,19:30,0,60,550
30001628,4,7:30,19:30,0,60,550
30001628,5,7:30,19:30,0,60,550
30001628,6,7:30,19:30,0,60,550
30001628,7,7:30,19:30,0,60,550
30001629,2,7:30,19:30,0,60,550
30001629,3,7:30,19:30,0,60,550
30001629,4,7:30,19:30,0,60,550
30001629,5,7:30,19:30,0,60,550
30001629,6,7:30,19:30,0,60,550
30001629,7,7:30,19:30,0,60,550
30001630,2,7:30,18:30,0,60,550
30001630,2,18:30,20:30,0,120,550
30001630,3,7:30,18:30,0,60,550
30001630,3,18:30,20:30,0,120,550
30001630,4,7:30,18:30,0,60,550
30001630,4,18:30,20:30,0,120,550
30001630,5,7:30,18:30,0,60,550
30001630,5,18:30,20:30,0,120,550
30001630,6,7:30,18:30,0,60,550
30001630,6,18:30,20:30,0,120,550
30001630,7,7:30,18:30,0,60,550
30001630,7,18:30,20:30,0,120,550
30001631,2,7:30,19:30,0,30,540
30001631,3,7:30,19:30,0,30,540
30001631,4,7:30,19:30,0,30,540
30001631,5,7:30,19:30,0,30,540
30001631,6,7:30,19:30,0,30,540
30001631,7,7:30,19:30,0,30,540
30001632,2,7:30,20:30,0,120,550
30001632,3,7:30,20:30,0,120,550
30001632,4,7:30,20:30,0,120,550
30001632,5,7:30,20:30,0,120,550
30001632,6,7:30,20:30,0,120,550
30001632,7,7:30,20:30,0,120,550
30001635,2,7:30,20:30,0,180,550
30001635,3,7:30,20:30,0,180,550
30001635,4,7:30,20:30,0,180,550
30001635,5,7:30,20:30,0,180,550
30001635,6,7:30,20:30,0,180,550
30001635,7,7:30,20:30,0,180,550
30001636,2,7:30,19:30,0,60,550
30001636,3,7:30,19:30,0,60,550
30001636,4,7:30,19:30,0,60,550
30001636,5,7:30,19:30,0,60,550
30001636,6,7:30,19:30,0,60,550
30001636,7,7:30,19:30,0,60,550
30001637,2,7:30,19:30,0,30,540
30001637,3,7:30,19:30,0,30,540
30001637,4,7:30,19:30,0,30,540
30001637,5,7:30,19:30,0,30,540
30001637,6,7:30,19:30,0,30,540
30001637,7,7:30,19:30,0,30,540
30001638,2,7:30,19:30,0,60,550
30001638,3,7:30,19:30,0,60,550
30001638,4,7:30,19:30,0,60,550
30001638,5,7:30,19:30,0,60,550
30001638,6,7:30,19:30,0,60,550
30001638,7,7:30,19:30,0,60,550
30001639,2,7:30,20:30,0,120,550
30001639,3,7:30,20:30,0,120,550
30001639,4,7:30,20:30,0,120,550
30001639,5,7:30,20:30,0,120,550
